angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type,class
1.350266,176.146101,3.641658,5,0.342,0.061,21.206,17.113,14.651,14.818,14.63,1,VAR                           ,UNKNOWN
1.363696,176.132014,3.875688,8,0.487,0.083,21.662,15.28,11.103,11.407,11.081,1,VAR                           ,UNKNOWN
2.989422,172.463582,6.594458,9,1.354,0.073,22.694,21.173,12.82,14.69,13.418,1,VAR                           ,UNKNOWN
2.228843,172.676734,6.667493,9,0.473,0.065,19.615,14.357,10.385,10.782,10.525,1,VAR                           ,UNKNOWN
0.692078,172.410482,6.761875,12,0.518,0.065,22.186,16.18,12.081,12.55,12.218,1,VAR                           ,UNKNOWN
0.269779,157.261203,2.660036,8,0.496,0.014,22.061,16.396,11.977,12.346,12.049,1,PULS                          ,UNKNOWN
1.708542,162.339149,4.243465,5,0.465,0.016,22.654,16.97,12.865,13.263,12.992,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.290548,162.414517,4.444761,5,0.332,0.161,20.58,16.613,13.172,13.338,13.205,1,ESD|RRC|EC|ED                 ,ECLIPSING
0.139133,162.460049,4.480127,6,0.601,0.023,23.391,16.41,11.094,11.614,11.236,1,ROT                           ,ROTATIONAL
1.006877,162.204685,4.574092,5,0.392,0.037,21.709,16.721,13.143,13.382,13.213,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.694345,162.164774,4.688573,5,0.421,0.031,20.157,14.496,10.378,10.729,10.458,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.78476,179.715484,2.177429,5,0.945,0.032,22.909,18.755,11.739,12.86,12.067,1,VAR                           ,UNKNOWN
0.914986,179.714343,2.188314,5,0.581,0.053,22.831,15.645,10.723,11.194,10.823,1,VAR                           ,UNKNOWN
0.774342,179.653852,2.474418,5,0.59,0.048,22.691,16.6,11.909,12.385,12.012,1,E                             ,ECLIPSING
0.376296,172.057333,7.544974,10,1.07,0.05,23.201,20.807,12.051,13.42,12.445,1,ROT                           ,ROTATIONAL
0.952049,242.731784,5.797086,7,0.48,0.102,23.431,17.553,13.315,13.76,13.49,1,VAR                           ,UNKNOWN
0.136602,242.411287,5.628569,7,0.529,0.067,23.765,16.464,11.541,11.972,11.648,1,ROT                           ,ROTATIONAL
0.45151,244.219117,8.788809,5,0.34,0.089,21.347,16.172,13.345,13.561,13.475,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.897753,244.219298,8.788842,6,0.415,0.06,21.347,16.172,13.242,13.587,13.309,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.939893,244.284709,8.825611,7,0.544,0.076,23.866,17.565,12.11,12.55,12.184,1,ROT                           ,ROTATIONAL
1.170303,244.284843,8.82562,6,0.665,0.06,23.866,17.565,12.003,12.572,12.084,1,ROT                           ,ROTATIONAL
2.048411,244.436478,8.916576,9,0.861,0.103,22.059,17.915,11.091,12.06,11.371,1,RS                            ,ROTATIONAL
0.647952,244.664895,8.970958,9,0.611,0.144,23.735,16.928,11.231,11.808,11.37,1,RS                            ,ROTATIONAL
0.437185,244.569572,8.991474,6,0.32,0.221,22.863,18.908,15.587,15.976,15.8,1,EW                            ,ECLIPSING
0.209811,244.599778,9.006585,10,0.351,0.205,19.478,14.092,10.142,10.337,10.077,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.548342,244.263283,9.164031,9,0.524,0.146,23.324,16.345,11.259,11.687,11.332,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.921132,244.676714,9.06011,9,0.462,0.085,23.37,17.869,14.051,14.434,14.18,1,ROT                           ,ROTATIONAL
1.205262,246.74613,14.949627,5,0.468,0.017,20.698,14.544,10.079,10.614,10.175,1,BY+UV                         ,ROTATIONAL
1.437568,241.715305,5.865227,5,0.041,0.054,17.603,16.999,15.345,14.962,15.16,1,RRC                           ,RR_LYRAE
1.277574,245.30908,9.064954,6,0.134,0.11,19.855,18.381,16.432,16.166,16.175,1,BY                            ,ROTATIONAL
1.951367,241.593797,5.378248,5,0.314,0.029,17.831,14.084,11.673,11.614,11.448,1,ROT                           ,ROTATIONAL
0.841642,244.104329,8.82597,8,1.122,0.104,19.28,19.146,14.464,15.946,14.886,1,ROT                           ,ROTATIONAL
0.884911,244.786503,8.470876,9,0.763,0.17,22.946,20.153,13.542,14.471,13.881,1,RS                            ,ROTATIONAL
0.737809,244.644876,8.621766,7,0.137,0.0,14.802,13.084,9.515,9.765,9.375,1,ROT                           ,ROTATIONAL
1.481117,244.623125,8.630041,9,0.481,0.096,23.432,17.44,13.096,13.573,13.259,1,ROT                           ,ROTATIONAL
0.368786,241.500092,5.580853,8,0.483,0.02,22.19,15.491,10.955,11.39,11.076,1,RS                            ,ROTATIONAL
0.429297,241.471798,5.57803,6,0.833,0.089,23.277,20.293,13.77,14.722,14.085,1,RS                            ,ROTATIONAL
0.885558,241.931899,5.571432,9,0.4,0.041,18.604,14.292,10.387,10.636,10.373,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.930441,244.850887,8.818057,7,1.522,0.106,23.53,22.65,13.365,15.803,14.412,1,ROT                           ,ROTATIONAL
0.735803,241.85508,5.56658,10,0.444,0.074,20.342,14.657,10.42,10.734,10.481,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.710158,245.154143,8.861792,8,0.568,0.057,22.784,16.954,11.714,12.254,11.877,1,S                             ,UNKNOWN
0.48523,245.127661,8.937522,9,0.918,0.085,22.781,20.687,12.833,13.936,13.172,1,EA                            ,ECLIPSING
1.169619,242.717346,7.942922,9,0.611,0.055,23.019,16.804,11.954,12.61,12.162,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.686252,242.509702,8.021839,6,0.647,0.003,20.549,14.569,9.538,9.948,9.597,1,ROT                           ,ROTATIONAL
1.918836,244.197893,8.540884,10,0.473,0.116,21.747,15.036,10.159,10.634,10.214,1,ROT                           ,ROTATIONAL
0.630677,242.716566,8.156015,6,0.409,0.135,23.79,18.813,15.205,15.6,15.306,1,ROT                           ,ROTATIONAL
0.233885,242.338477,8.032058,7,0.481,0.068,21.917,17.664,13.412,13.784,13.48,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.753778,246.225996,1.085933,6,0.502,0.08,23.125,18.421,14.719,15.213,14.769,1,ROT                           ,ROTATIONAL
0.917809,243.527453,8.210096,8,0.42,0.052,22.042,17.009,12.97,13.305,13.053,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.672438,243.707125,8.299572,11,0.395,0.05,20.335,16.745,13.719,13.995,13.794,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.806705,246.289507,1.197728,7,0.646,0.05,21.645,18.552,13.492,14.218,13.643,1,ROT                           ,ROTATIONAL
0.457044,239.979856,8.25393,6,0.669,0.025,22.12,17.801,11.93,12.57,12.078,1,E                             ,ECLIPSING
0.2442,245.627264,11.364981,6,0.814,0.094,23.329,18.241,11.13,11.937,11.311,1,ROT                           ,ROTATIONAL
1.394119,242.66143,8.265295,5,0.315,0.074,22.157,18.372,15.499,15.637,15.53,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.247295,243.034553,8.228215,9,0.659,0.043,23.552,17.332,11.988,12.705,12.226,1,E                             ,ECLIPSING
0.675104,246.541773,1.336459,7,0.547,0.045,22.243,15.936,11.448,12.056,11.561,1,ROT                           ,ROTATIONAL
0.987164,246.55748,1.368929,7,0.452,0.043,21.097,16.646,12.714,13.179,12.767,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.852346,246.541827,1.389551,7,0.55,0.047,23.03,16.582,12.127,12.755,12.243,1,S                             ,UNKNOWN
0.638725,246.387963,1.347594,5,0.473,0.108,22.665,19.375,15.963,16.41,15.922,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.188077,243.168239,8.432966,6,0.391,0.107,23.804,18.745,15.812,16.1,15.889,1,ROT                           ,ROTATIONAL
1.208529,243.102731,8.401076,8,0.452,0.064,23.716,18.407,14.962,15.417,15.157,1,ROT                           ,ROTATIONAL
1.988415,243.168175,8.449931,7,0.363,0.103,19.479,15.191,11.293,11.536,11.333,1,EB                            ,ECLIPSING
0.466976,245.164088,13.786026,5,0.418,0.014,21.633,17.111,13.111,13.242,13.087,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.761935,246.672191,1.326366,6,-0.217,0.056,14.526,14.864,15.815,15.891,16.056,1,V1093HER                      ,UNKNOWN
0.768805,246.661,1.343756,8,0.406,0.421,22.182,18.369,14.184,14.544,14.251,1,RRAB/BL                       ,RR_LYRAE
1.104042,244.071938,8.643234,9,0.214,0.063,17.241,13.937,10.963,10.864,10.818,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.583985,244.015654,3.810682,5,0.158,0.052,17.65,16.292,13.981,13.805,13.853,1,VAR                           ,UNKNOWN
0.281961,242.344015,7.966514,8,0.608,0.056,23.292,16.942,11.457,12.01,11.601,1,RS                            ,ROTATIONAL
0.18472,244.099594,8.035961,5,0.907,0.0,20.573,14.472,6.966,7.861,7.222,1,S                             ,UNKNOWN
0.900516,246.29269,11.192059,6,0.643,0.065,22.858,16.754,11.169,11.778,11.321,1,ROT                           ,ROTATIONAL
1.553371,243.811014,8.047987,9,0.764,0.096,22.902,17.862,12.499,13.392,12.775,1,E                             ,ECLIPSING
2.079306,243.817357,8.047264,9,0.515,0.057,20.327,14.561,10.315,10.831,10.433,1,E                             ,ECLIPSING
1.122201,244.060815,8.187897,8,0.358,0.087,20.059,16.264,12.999,13.269,13.083,1,RS                            ,ROTATIONAL
0.493989,241.929946,7.895202,9,0.477,0.038,21.893,16.27,11.832,12.136,11.842,1,ROT                           ,ROTATIONAL
0.196787,241.988857,8.010949,6,0.374,0.036,21.948,17.581,14.459,14.607,14.405,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.792215,244.360648,8.13065,9,0.49,0.067,21.874,16.987,13.01,13.413,13.076,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.831674,244.318456,8.19047,8,0.382,0.692,19.68,16.716,13.518,13.822,13.605,1,RRAB                          ,RR_LYRAE
1.859249,246.304854,11.298021,6,0.409,0.065,19.354,15.107,11.072,11.381,11.11,1,EA/SD:                        ,ECLIPSING
0.905256,243.787935,3.677123,6,0.44,0.054,20.215,15.16,11.685,11.764,11.497,1,ROT                           ,ROTATIONAL
0.683238,242.010586,7.620551,6,0.354,0.061,22.646,18.036,14.2,14.374,14.22,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.256447,243.505302,3.598552,6,0.505,0.1,21.563,15.826,11.321,11.493,11.147,1,SR                            ,LONG_PERIOD
0.398074,242.200949,7.590202,7,0.478,0.068,23.454,19.054,14.906,15.324,15.005,1,ROT                           ,ROTATIONAL
1.063959,245.163176,8.664208,8,0.401,0.384,22.759,18.071,14.202,14.583,14.323,1,RRAB                          ,RR_LYRAE
1.603536,245.129755,8.74799,8,0.08,0.071,18.564,17.547,15.509,15.257,15.397,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.493722,246.834876,0.925029,6,1.21,0.045,22.557,18.905,9.021,10.644,9.472,1,MISC                          ,UNKNOWN
0.976168,245.15096,8.765921,8,0.266,0.057,20.867,16.783,13.851,13.965,13.92,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.163759,243.73876,3.716886,5,0.592,0.056,23.387,17.457,13.372,13.638,13.211,1,ROT                           ,ROTATIONAL
0.841757,242.40243,7.692522,8,0.528,0.091,21.331,14.907,10.093,10.618,10.191,1,BY                            ,ROTATIONAL
0.156098,242.286902,7.795486,7,0.456,0.082,22.791,18.487,14.52,14.899,14.663,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.60727,245.294578,8.791465,8,0.602,0.047,21.887,16.174,10.969,11.603,11.182,1,ROT                           ,ROTATIONAL
0.528976,242.403449,7.803498,8,0.244,0.072,19.622,16.449,13.792,13.824,13.775,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.765666,243.628487,3.870199,8,0.578,0.07,23.512,16.173,11.686,11.947,11.504,1,ROT                           ,ROTATIONAL
0.797602,245.402728,8.892227,9,0.416,0.049,21.208,16.583,12.838,13.231,13.002,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.522384,242.165877,7.789821,7,0.736,0.2,21.686,17.879,11.513,12.309,11.739,1,EA                            ,ECLIPSING
1.68498,244.13852,3.478813,5,0.25,0.051,17.53,14.979,12.382,12.184,12.133,1,EC|ESD                        ,ECLIPSING
1.202931,245.242305,8.447672,9,0.562,0.05,23.513,17.505,12.703,13.318,12.937,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.950562,240.657567,7.950583,5,0.304,0.046,20.566,16.643,13.872,14.034,13.907,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.22062,244.523898,5.609325,8,0.705,0.051,23.751,18.241,13.182,13.606,13.097,1,ROT                           ,ROTATIONAL
0.626017,244.514202,5.630033,7,0.432,0.083,23.364,18.001,14.307,14.648,14.361,1,ROT                           ,ROTATIONAL
0.49809,243.604911,3.349121,5,0.558,0.063,23.077,17.663,14.309,14.496,14.112,1,ROT                           ,ROTATIONAL
0.450302,244.534964,5.76025,8,0.476,0.051,21.325,15.342,11.295,11.622,11.315,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.184238,245.087483,8.590167,9,0.459,0.114,22.971,16.65,12.201,12.66,12.388,1,RS                            ,ROTATIONAL
1.741887,245.020148,5.159616,7,0.655,0.071,22.447,17.18,12.396,12.786,12.29,1,ROT                           ,ROTATIONAL
1.071076,245.710785,13.019207,5,0.466,0.035,22.426,16.79,12.722,12.955,12.691,1,EW                            ,ECLIPSING
1.964401,244.960153,5.273686,5,0.409,0.076,22.514,18.027,14.724,15.137,14.87,1,ROT                           ,ROTATIONAL
0.567608,245.600594,8.318546,9,0.587,0.211,22.973,18.576,13.826,14.405,14.026,1,EW                            ,ECLIPSING
1.181106,245.44679,8.351346,9,0.52,0.038,23.428,16.549,11.713,12.261,11.942,1,E                             ,ECLIPSING
0.266372,245.461607,8.341585,8,0.449,0.04,21.975,16.675,12.743,13.209,12.941,1,E                             ,ECLIPSING
0.610595,245.537732,8.417838,9,0.286,0.04,19.922,16.233,13.103,13.265,13.183,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.264514,243.771322,3.303278,5,0.331,0.046,20.104,16.599,13.773,13.641,13.492,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.529262,244.003304,3.325766,8,0.512,0.044,21.049,16.073,11.964,12.235,11.909,1,RRAB                          ,RR_LYRAE
0.941016,244.172527,5.330541,6,0.616,0.069,22.528,15.469,10.424,10.803,10.327,1,RS                            ,ROTATIONAL
0.142509,245.385646,7.941631,5,0.564,0.081,23.344,18.237,14.004,14.446,14.112,1,EW                            ,ECLIPSING
0.396427,245.393708,7.946216,5,0.493,0.115,22.506,18.398,14.157,14.633,14.308,1,EW                            ,ECLIPSING
1.19094,239.920903,7.648564,5,1.013,0.092,21.652,20.965,13.008,14.196,13.356,1,ROT                           ,ROTATIONAL
0.98893,240.610235,7.444049,5,0.442,0.045,21.291,15.854,11.815,12.208,11.936,1,EW                            ,ECLIPSING
0.800679,239.8408,7.089641,5,0.59,0.064,23.264,20.026,14.765,15.433,15.018,1,RS                            ,ROTATIONAL
1.221477,243.502623,5.530381,8,0.512,0.09,22.646,16.729,12.391,12.668,12.307,1,VAR                           ,UNKNOWN
1.753088,243.507693,5.559987,8,0.694,0.059,23.191,18.981,13.137,13.923,13.404,1,VAR                           ,UNKNOWN
1.859949,240.12271,7.468378,5,0.063,0.034,16.939,15.685,13.472,13.165,13.328,1,VAR                           ,UNKNOWN
1.781095,242.716964,5.318653,6,0.526,0.038,23.166,16.87,12.886,13.071,12.726,1,ROT                           ,ROTATIONAL
1.300626,242.744811,5.334708,5,0.074,0.052,17.116,16.152,14.013,13.764,13.922,1,VAR                           ,UNKNOWN
0.352357,244.924771,8.046883,5,0.392,0.099,21.297,17.527,14.236,14.471,14.28,1,RS                            ,ROTATIONAL
0.268524,242.884166,5.423082,5,0.092,0.086,17.399,16.805,15.179,14.832,14.972,1,VAR                           ,UNKNOWN
0.704757,246.984213,0.717715,6,0.483,0.1,23.193,18.93,15.449,15.652,15.386,1,VAR                           ,UNKNOWN
1.526676,247.171913,0.640807,6,0.122,0.078,18.594,17.635,15.381,15.108,15.246,1,RS                            ,ROTATIONAL
1.266166,237.467022,9.216583,5,1.182,0.105,23.321,21.575,12.106,13.432,12.458,1,ROT                           ,ROTATIONAL
1.176282,243.531111,5.134553,5,0.617,0.042,22.694,16.177,11.295,11.506,11.054,1,E                             ,ECLIPSING
0.659486,244.392365,7.571233,9,0.845,0.085,21.253,17.568,11.206,12.038,11.364,1,RS                            ,ROTATIONAL
1.436152,247.076212,0.829289,6,0.157,0.059,17.073,16.104,13.786,13.586,13.687,1,VAR                           ,UNKNOWN
0.562029,243.210339,5.117474,7,0.51,0.176,22.24,15.816,10.533,10.989,10.643,1,EW                            ,ECLIPSING
1.052354,243.573024,5.234804,5,0.568,0.041,23.536,16.862,12.645,12.716,12.311,1,VAR                           ,UNKNOWN
0.962361,243.64371,5.300263,6,0.567,0.05,23.3,16.67,12.114,12.284,11.877,1,EW                            ,ECLIPSING
1.326297,243.548079,5.367256,5,0.619,0.045,23.154,18.067,13.241,13.833,13.363,1,RS                            ,ROTATIONAL
1.469208,243.497079,5.348502,5,0.488,0.072,22.471,16.895,13.907,14.029,13.658,1,ROT                           ,ROTATIONAL
0.76865,243.10014,4.926182,5,0.063,0.047,13.319,13.073,10.138,9.871,10.137,1,E                             ,ECLIPSING
0.600475,242.489728,4.751988,5,0.507,0.033,23.463,17.512,13.432,13.87,13.538,1,ROT                           ,ROTATIONAL
1.031177,242.483236,4.829636,6,0.523,0.085,22.506,15.786,10.721,11.005,10.639,1,RS                            ,ROTATIONAL
0.560502,237.260952,8.7499,5,1.649,0.129,23.78,22.066,9.935,12.438,11.099,1,MISC                          ,UNKNOWN
0.813796,246.246563,1.698152,5,0.742,0.064,21.994,20.528,16.147,16.434,15.887,1,RS                            ,ROTATIONAL
1.172356,244.608759,7.668439,7,0.451,0.18,22.119,18.394,15.391,15.737,15.444,1,ROT                           ,ROTATIONAL
1.261964,246.255107,1.800924,6,1.065,0.084,22.55,20.921,14.223,15.638,14.741,1,BY                            ,ROTATIONAL
1.266193,246.114164,1.802692,6,0.492,0.05,22.863,17.721,13.525,13.965,13.646,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.147046,247.138883,0.307506,6,0.169,0.088,18.347,17.371,14.821,14.669,14.772,1,E                             ,ECLIPSING
0.602715,242.190909,4.837446,5,1.113,0.048,23.809,19.883,12.167,13.192,12.238,1,ESD|CW-FO|EC                  ,ECLIPSING
1.525106,247.277915,0.438784,6,0.292,0.098,15.95,16.005,14.871,14.936,14.899,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.747561,237.23243,9.038444,5,0.68,0.102,23.512,17.779,12.54,13.266,12.745,1,ROT                           ,ROTATIONAL
0.985258,237.077652,8.984238,5,0.466,0.164,20.224,15.648,12.275,12.692,12.395,1,EW                            ,ECLIPSING
0.634392,242.837127,5.15717,5,0.329,0.044,20.776,17.035,14.381,14.614,14.495,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.039617,247.269296,0.691236,5,0.59,0.104,22.719,19.325,15.623,16.097,15.877,1,E                             ,ECLIPSING
0.438941,246.8476,0.601834,6,0.444,0.076,21.465,17.596,14.078,14.338,14.129,1,EA                            ,ECLIPSING
1.182489,246.855048,11.421904,7,0.467,0.063,20.916,15.37,11.653,12.006,11.723,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.05199,241.803675,9.064944,6,0.175,0.081,18.665,15.676,13.341,13.121,13.173,1,ROT                           ,ROTATIONAL
0.524516,244.000545,5.326021,6,0.563,0.065,22.395,16.503,12.566,12.825,12.391,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.217445,241.829417,9.19093,5,0.696,0.176,23.388,21.146,14.947,15.527,14.994,1,RS                            ,ROTATIONAL
1.463439,240.234842,6.382453,5,0.407,0.06,21.694,18.924,15.317,15.711,15.493,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.221062,240.183686,6.382407,5,0.919,0.085,22.699,21.779,14.352,15.324,14.704,1,VAR                           ,UNKNOWN
1.230364,242.57021,4.399565,5,0.272,0.111,20.854,17.486,14.422,14.601,14.483,1,RRD                           ,RR_LYRAE
1.148923,242.569595,4.419437,6,0.662,0.027,22.951,16.604,11.067,11.475,10.986,1,RRD                           ,RR_LYRAE
1.098502,247.081286,12.682785,6,0.364,0.032,18.691,14.729,11.308,11.487,11.355,1,ROT                           ,ROTATIONAL
1.308489,240.287938,6.474633,6,0.638,0.033,23.032,17.016,11.502,12.075,11.677,1,RS                            ,ROTATIONAL
1.887146,245.887504,1.495292,6,0.622,0.048,22.984,15.993,10.855,11.438,11.025,1,ROT                           ,ROTATIONAL
1.797407,245.906255,1.491097,5,0.467,0.066,23.357,19.383,15.679,16.207,15.835,1,S                             ,UNKNOWN
1.955611,240.173969,6.555562,6,0.589,0.029,22.647,16.275,11.027,11.518,11.166,1,ROT                           ,ROTATIONAL
1.448219,240.172806,6.574386,6,0.145,0.057,19.204,17.859,15.63,15.371,15.546,1,ROT                           ,ROTATIONAL
0.479003,242.72854,4.580692,5,0.714,0.059,23.717,20.757,15.06,15.796,15.285,1,ROT                           ,ROTATIONAL
1.807572,242.404671,4.3391,6,0.505,0.027,21.704,15.721,11.692,11.9,11.572,1,RS                            ,ROTATIONAL
1.207876,247.201947,12.736022,6,0.479,0.02,22.889,16.901,12.537,12.926,12.66,1,ROT                           ,ROTATIONAL
0.728492,247.117968,12.743603,5,0.046,0.022,17.531,16.672,14.641,14.314,14.551,1,ROT                           ,ROTATIONAL
0.601708,247.064359,12.868163,5,0.611,0.022,22.608,18.733,13.182,13.699,13.336,1,ROT                           ,ROTATIONAL
2.934009,246.051824,1.654661,7,0.548,0.089,22.1,16.92,12.763,13.189,12.89,1,RS                            ,ROTATIONAL
0.800127,246.433729,1.531491,7,0.511,0.048,21.281,15.806,11.524,11.941,11.621,1,ROT                           ,ROTATIONAL
0.989153,243.498872,3.841936,8,0.488,0.061,21.691,15.809,11.827,12.028,11.716,1,ROT                           ,ROTATIONAL
0.965312,243.071231,3.860314,7,0.532,0.064,21.401,15.762,11.671,12.188,11.814,1,ROT                           ,ROTATIONAL
0.606815,246.130518,15.155168,5,0.512,0.023,22.561,16.009,11.368,11.818,11.495,1,ROT                           ,ROTATIONAL
1.268623,242.827518,9.281366,7,0.311,0.238,19.842,17.194,14.587,14.83,14.631,1,RRC                           ,RR_LYRAE
0.205469,242.809269,9.287237,6,0.084,0.12,17.494,16.783,14.98,14.688,14.812,1,RRC                           ,RR_LYRAE
1.075222,243.726586,3.969114,6,0.393,0.113,20.652,16.901,13.651,13.975,13.741,1,EW                            ,ECLIPSING
0.821506,245.470735,12.470664,5,0.315,0.033,21.615,17.857,14.407,14.305,14.231,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.389291,243.512263,4.078798,6,0.616,0.05,23.41,16.749,11.757,12.104,11.662,1,ROT                           ,ROTATIONAL
1.184808,243.606921,4.139013,6,0.537,0.063,22.645,17.403,13.5,13.767,13.396,1,ROT                           ,ROTATIONAL
1.692346,243.762189,4.108468,6,0.581,0.059,23.235,16.499,11.859,12.224,11.787,1,ROT                           ,ROTATIONAL
2.222953,242.568366,7.5793,9,0.502,0.091,20.759,14.485,10.067,10.608,10.173,1,E                             ,ECLIPSING
0.722514,243.104605,8.108094,9,1.891,0.394,23.389,22.533,9.982,12.06,10.538,1,SRB                           ,LONG_PERIOD
0.183447,242.019758,9.008859,6,0.383,0.069,21.3,17.051,13.439,13.641,13.441,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.867836,240.417406,6.071942,8,0.574,0.035,23.441,16.877,12.097,12.563,12.202,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.060015,240.395763,6.077633,7,0.315,0.041,21.264,17.193,13.776,13.9,13.8,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.706335,240.332104,6.214819,6,1.014,0.036,23.682,19.504,11.868,12.999,12.227,1,ROT                           ,ROTATIONAL
1.087229,240.282281,6.303298,6,0.503,0.038,22.461,17.101,13.241,13.648,13.379,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.731761,243.601542,4.959003,5,0.428,0.086,18.921,14.241,10.65,10.424,10.047,1,DSCT|RRC|EC|ESD               ,ECLIPSING
1.309227,241.582249,8.983735,6,0.457,0.069,21.947,16.46,12.734,13.009,12.714,1,ROT                           ,ROTATIONAL
1.477477,241.582041,9.004132,5,0.723,0.022,22.492,15.288,9.186,10.086,9.317,1,ROT                           ,ROTATIONAL
1.323109,241.382278,8.962779,5,0.532,0.093,22.971,16.521,11.898,12.279,11.935,1,RRAB                          ,RR_LYRAE
0.908395,246.073508,1.431544,7,0.793,0.054,22.252,17.521,11.29,12.103,11.518,1,CW-FU|ESD                     ,CEPHEIDS
0.821736,247.215797,12.483079,6,0.466,0.036,21.708,16.658,12.643,13.007,12.767,1,E                             ,ECLIPSING
0.651503,247.251986,12.535018,6,0.562,0.038,23.722,17.616,12.364,12.886,12.549,1,ROT                           ,ROTATIONAL
1.186543,246.831428,12.577713,6,0.221,0.031,12.504,12.683,11.501,11.465,11.443,1,ROT                           ,ROTATIONAL
0.841821,243.848221,9.267751,9,0.841,0.107,23.839,20.856,13.731,14.445,13.79,1,S                             ,UNKNOWN
0.460363,245.495068,11.62689,6,0.388,0.052,21.019,17.035,13.774,13.768,13.607,1,ROT                           ,ROTATIONAL
0.962242,242.269873,8.585427,6,0.442,0.593,21.077,18.567,15.985,16.238,15.985,1,RRAB                          ,RR_LYRAE
0.517881,243.826602,9.323698,10,0.296,0.086,17.404,13.836,10.37,10.472,10.226,1,ROT                           ,ROTATIONAL
1.542035,242.523013,8.514608,6,0.522,0.044,18.14,17.982,15.017,15.438,15.115,1,ROT                           ,ROTATIONAL
1.194023,242.559982,8.600531,6,0.478,0.055,22.199,17.854,14.032,14.455,14.143,1,ROT                           ,ROTATIONAL
0.53412,242.919079,8.686001,6,0.669,0.045,23.554,20.349,14.558,15.237,14.706,1,ROT                           ,ROTATIONAL
1.160158,242.596098,8.684846,7,0.575,0.057,22.15,15.468,10.539,11.04,10.668,1,RS                            ,ROTATIONAL
0.675882,245.403879,11.905852,6,0.429,0.03,21.035,16.285,12.965,13.075,12.863,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.307063,246.356953,14.929504,5,0.587,0.023,22.489,16.125,10.916,11.41,11.054,1,ROT                           ,ROTATIONAL
1.376108,246.695244,15.021855,5,0.824,0.025,18.951,18.206,12.096,12.991,12.358,1,ROT                           ,ROTATIONAL
0.669454,243.445448,4.487278,5,0.513,0.043,22.738,16.467,12.417,12.583,12.249,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.779686,245.934442,12.55036,6,0.655,0.315,22.545,18.147,12.607,13.186,12.675,1,EW                            ,ECLIPSING
0.261358,242.111512,8.698262,5,0.099,0.115,18.368,17.08,14.956,14.654,14.787,1,ROT                           ,ROTATIONAL
1.16343,245.662421,12.698417,5,0.277,0.034,18.01,14.531,11.621,11.531,11.463,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.756943,245.505505,12.596836,5,0.516,0.022,22.605,15.821,11.529,11.798,11.483,1,ROT                           ,ROTATIONAL
0.602314,243.3254,4.699823,5,0.652,0.08,23.403,17.126,11.196,11.907,11.418,1,RRAB                          ,RR_LYRAE
0.975384,242.701201,7.779075,7,1.819,0.106,21.623,18.377,6.47,9.94,7.833,1,LB                            ,LONG_PERIOD
