RAJ2000,DEJ2000
10.383689,14.466887
10.476899,14.522771
10.314225,14.497616
10.033348,14.588391
10.25964,14.540296
10.376353,14.861244
10.398679,14.872865
10.488048,14.977488
8.776623,14.354094
8.794294,14.380834
8.900639,14.567884
8.622823,14.426022
8.672446,14.471753
8.724475,14.5302
8.748911,14.669218
8.76349,14.752107
8.979532,14.631011
9.140357,14.723977
9.182731,14.822376
8.960815,14.638461
8.999673,14.744591
8.83945,14.761648
9.140222,14.854176
10.313258,14.951614
10.310058,14.991045
10.404911,15.073332
14.904869,13.103806
15.061678,13.169621
15.318538,13.12495
15.186951,13.203988
14.931941,13.378285
15.098803,13.275356
15.049446,13.317103
15.104075,13.434906
14.875606,13.368594
14.833282,13.403601
14.688838,13.404071
14.813802,13.57593
7.210767,13.624646
7.261572,13.61478
14.801387,13.614448
14.85904,13.667263
14.835541,13.658852
6.759852,13.5565
14.806404,13.720024
7.081158,13.800583
7.255519,13.853667
7.217865,13.912928
7.261951,13.931173
6.702268,13.690681
6.608664,13.762031
6.698251,13.732177
6.931608,13.83651
6.95864,13.839826
6.555886,13.78997
6.49538,13.929356
6.583914,14.004836
7.011176,13.920975
6.965265,14.01001
14.933984,14.609549
14.41482,14.183512
14.392967,14.193057
14.391098,14.297322
14.457144,14.331158
14.465329,14.428863
4.768104,16.345546
14.532665,14.459208
14.444443,14.517085
11.631458,14.985101
14.399555,14.60161
14.50729,14.570872
11.77612,14.974072
14.32983,14.568992
14.390507,14.724946
11.634327,15.149235
11.564377,15.199406
11.585751,15.193564
11.508912,15.184926
11.532516,15.223611
14.959564,14.868671
14.539373,14.687329
10.962686,15.025737
11.074012,14.955381
10.999357,15.014598
10.696274,15.022441
10.850698,15.095631
10.757114,15.206546
10.68538,15.205865
11.007488,15.225588
14.75304,14.993353
11.330891,15.207584
11.142522,15.281779
11.279768,15.388058
11.326966,15.41749
11.073081,15.28097
11.010996,15.428193
11.298405,15.570221
11.901273,15.190032
15.402149,14.931649
12.10667,15.358797
12.198314,15.464591
11.988226,15.390892
11.769978,15.398474
11.755685,15.495033
11.708282,15.464964
11.946419,15.530304
4.785901,16.477675
12.26545,15.485624
12.282286,15.471005
4.83592,16.531038
12.15697,15.546503
12.352056,15.661517
5.20954,16.624565
12.546675,15.768985
12.480353,15.719769
5.130224,16.749067
15.174278,14.840533
15.168059,14.884847
12.195994,15.709049
11.969013,15.700063
11.97989,15.729079
15.094906,14.936836
12.348028,15.901744
15.318369,15.031398
15.423574,15.127245
11.560589,15.57021
11.470819,15.563888
5.39892,16.774717
11.562629,15.704528
15.04127,15.075399
11.548894,15.728974
11.28636,15.700435
11.341584,15.717885
11.62557,15.822991
14.946445,15.221187
15.089302,15.186586
12.272135,16.010967
15.522966,15.332837
10.67889,15.257487
15.204391,15.379876
15.206581,15.400851
10.664707,15.496336
15.479271,15.467202
10.363751,15.41746
10.46721,15.533683
10.919442,15.49078
11.058803,15.754818
10.72991,15.613438
11.006098,15.876169
10.884278,15.882843
10.244643,15.516011
10.103055,15.615587
10.369968,15.667937
13.07276,15.825099
13.377352,15.963498
13.586533,16.014729
13.168187,16.060585
13.376513,16.051606
13.425679,16.185748
13.278977,16.176645
13.338174,16.251822
14.029228,15.839211
13.751728,16.020952
13.916337,16.11753
5.864996,15.102902
5.872158,15.125938
5.808325,15.209995
5.864606,15.25511
13.722778,16.213204
5.445398,15.220333
13.674281,16.405562
5.656946,15.166745
5.535298,15.199701
5.646718,15.355248
5.900265,15.398641
5.747781,15.374975
5.607945,15.405068
5.38248,15.407817
5.442705,15.464462
5.541908,15.537054
6.254645,15.290564
6.228668,15.318437
6.031355,15.36606
6.277316,15.45727
6.297136,15.628235
6.294137,15.655747
5.922119,15.537689
5.967097,15.694285
6.070549,15.772967
6.114136,15.762816
5.911134,15.822314
17.233858,14.873374
17.195596,15.051604
17.402549,15.018498
17.159692,15.076882
17.32701,15.269008
5.409409,15.668769
5.336309,15.868944
17.681041,15.367555
17.429985,15.308749
4.887941,16.181302
4.984336,16.250831
5.640216,15.930004
5.382719,16.071806
5.341925,16.081977
5.655439,16.201755
5.37204,16.205998
5.508856,16.334959
5.535877,16.334114
5.442323,16.478496
5.092074,16.258432
5.399976,16.455259
5.413787,16.507
5.242157,16.467608
5.583036,16.414191
8.098551,13.536965
7.679154,13.652713
7.827765,13.718735
7.603305,13.742668
8.217709,13.483665
8.160721,13.534959
8.248798,13.569179
8.232049,13.637589
8.453822,13.607776
8.468798,13.807708
8.220538,13.818136
8.327264,13.840864
8.228361,13.83514
8.241659,13.909633
7.909943,13.781958
7.943749,7.587532
6.209706,13.941446
1.297363,15.17994
5.845047,13.761248
0.899919,14.999123
7.664853,7.477194
7.530242,7.56123
5.887119,14.078702
5.957863,14.074827
1.579978,15.371117
1.46775,15.382053
1.611463,15.45998
5.329167,13.858308
5.224899,13.970743
5.636527,14.065934
5.618335,14.105988
5.468296,14.105496
5.497022,14.112531
5.428456,14.214353
5.626363,14.211685
357.214047,15.780428
357.206761,15.879351
357.2139,15.886466
357.342911,15.925528
357.404649,16.031339
357.472664,16.068182
7.371839,7.510306
7.515052,7.615928
7.536488,7.662495
7.240489,7.857877
7.36553,7.815595
7.416805,7.860287
357.448948,16.212513
1.3599,13.120844
1.370937,13.126001
7.179613,7.961378
2.010319,15.22585
1.884047,15.450091
0.147745,14.651539
359.9652,14.656868
359.846872,14.729136
359.711486,14.731009
359.700765,14.807962
359.818092,14.845452
0.024628,14.865273
359.98615,14.871505
0.336669,14.894257
0.435763,14.897863
0.503563,15.025694
0.568864,15.127921
0.594192,15.124864
0.444362,15.174903
0.173666,15.037014
0.119325,15.09641
0.37254,15.148372
0.412865,15.223001
359.597737,14.876825
359.780254,15.110223
359.470134,14.991379
359.55962,15.133945
359.484333,15.161684
359.615478,15.191493
359.681474,15.212491
359.597028,15.259055
359.481249,15.2506
0.04853,15.204047
359.935991,15.2216
0.288374,15.420042
0.700888,15.197567
0.817505,15.236083
0.759409,15.269637
0.645589,15.202276
0.759504,15.335478
0.905371,15.285096
0.981423,15.357319
0.815446,15.364553
0.439272,15.353448
0.447362,15.432376
0.462882,15.485503
0.713899,15.471703
0.699122,15.647981
0.336102,15.426288
0.318174,15.525317
0.419053,15.538384
10.416604,15.753612
10.378445,15.779542
10.218073,15.872355
10.453316,15.897988
10.460961,15.916661
10.783861,15.97039
10.811474,16.043046
10.349469,15.949314
10.453926,15.961557
10.3613,16.070735
10.307725,16.085692
10.644589,16.216421
10.487873,16.178253
11.262383,15.838073
11.360275,15.94923
11.436405,16.133897
11.110859,15.926645
11.156359,16.032197
11.073531,16.034594
11.144395,16.11731
11.257364,16.152607
11.453805,16.439119
11.557214,16.481624
11.051319,16.190811
11.125145,16.370268
10.932579,16.34947
10.997893,16.676034
11.033556,16.711883
12.855209,16.061445
12.42508,15.972902
12.507907,15.988975
12.539357,16.070793
12.389355,15.97358
12.751215,16.132921
12.550023,16.125241
13.29029,14.468942
12.954748,14.463205
12.894647,14.462276
12.988605,14.563381
13.239511,14.621033
13.559263,14.668893
13.572251,14.7685
13.495175,14.790606
13.165306,14.746624
13.008349,14.786143
13.315217,14.898258
13.467649,14.921904
13.47567,14.967707
12.253528,14.211609
11.996766,14.201063
11.86468,14.35965
12.29946,14.27573
12.372849,14.353099
12.553418,14.396079
12.426284,14.464616
12.368382,14.685518
12.306073,14.666524
11.878688,14.476504
11.65491,14.734225
11.830899,14.703379
11.893123,14.982652
11.877635,15.018546
12.585697,14.549125
12.578181,14.708713
12.836669,14.73949
12.785677,14.758213
12.437762,14.701746
12.404191,14.867793
12.673998,14.880062
12.916409,14.901904
12.95061,14.969709
13.099807,15.110718
12.7914,15.032959
12.90717,15.136619
356.274387,14.438617
359.445309,1.942246
356.318195,14.49945
356.318184,14.499319
359.356016,2.015661
359.503516,1.983325
356.34224,14.533621
359.440666,1.977013
356.259323,14.554282
356.276881,14.588546
355.886664,14.394863
356.067515,14.504626
356.195835,14.534048
356.074318,14.535863
359.284304,2.341408
359.671027,2.115772
356.434062,14.569237
359.732426,2.167872
359.569019,2.243631
359.513451,2.271236
359.513471,2.271186
356.426622,14.614089
359.568875,2.315039
359.749461,2.346266
356.765427,14.841701
359.451425,2.518633
359.587103,2.536876
356.383892,14.892869
359.115398,2.263324
5.442535,14.368864
355.131686,13.995797
355.171153,14.156528
355.246973,14.290963
354.92441,14.053703
359.363322,2.509819
354.989128,14.1795
355.154906,14.241677
357.881064,1.862271
355.595949,14.356918
357.826892,1.891154
357.879697,1.940122
355.70456,14.482884
355.490398,14.51599
357.89829,2.090834
357.61703,2.114065
357.731213,2.121333
355.083779,14.475922
354.707758,14.407142
354.921539,14.472881
357.559098,2.132541
357.679845,2.263388
354.79594,14.533418
357.572598,2.267359
357.733154,2.30023
354.596909,14.450517
354.630894,14.56443
354.782228,14.711957
355.165206,14.690499
355.221352,14.678914
355.278426,14.866365
354.948623,14.771506
355.064914,14.81811
355.064966,14.818089
355.165876,14.86752
355.022061,14.929372
355.006765,14.997539
355.115265,15.052444
355.831744,14.558298
355.771117,14.554235
355.863342,14.615385
355.695803,14.70756
355.975387,14.700375
356.061619,14.807529
355.845503,14.783426
355.999981,14.844765
355.920959,14.859317
355.921159,14.859336
355.688852,14.708411
355.516225,14.813728
355.861305,14.916852
355.788887,15.003802
355.85206,15.028812
356.215643,14.861172
356.256631,14.940864
356.270914,14.982527
356.285951,14.97691
0.435598,15.666684
359.275312,15.142479
359.345183,15.151386
359.342866,15.214423
359.310024,15.300857
359.44854,15.31055
359.181259,15.361072
359.283234,15.414733
359.111543,15.464737
359.236952,15.60389
359.56091,15.570984
359.485244,15.656916
358.930021,15.542184
359.172575,15.633028
358.950918,15.710699
358.806961,15.67175
358.917849,15.718516
358.883706,15.755906
358.88266,15.837969
358.837743,15.819356
359.312983,15.777037
359.340451,15.839363
359.170949,15.882242
359.302398,15.933531
359.321332,15.993351
359.111275,15.972427
359.208984,16.131854
359.257061,16.146715
358.301807,12.996208
358.186432,13.020079
358.365805,13.085872
358.173024,13.078106
358.208161,13.092905
358.555015,13.220891
358.514709,13.266152
358.340837,13.211635
358.118833,13.346859
358.195676,13.347255
358.31058,13.35627
358.268812,13.387593
358.306317,13.433744
358.227948,13.477074
358.10518,13.49485
358.07547,13.519191
357.976679,13.616623
357.971608,13.695694
358.03542,13.720167
357.860362,13.690952
357.845466,13.766131
356.569131,13.697819
357.795906,13.784917
14.320561,14.249067
14.280863,14.257955
15.46131,13.302501
15.52406,13.349153
15.440539,13.369885
8.42249,15.604716
15.407852,13.403438
15.625067,13.457237
15.685387,13.521774
15.308666,13.464655
15.252417,13.468258
15.380564,13.637111
15.517724,13.753408
9.695917,15.745548
9.706368,15.833662
15.111202,13.72945
15.158491,13.817103
15.105742,13.837472
15.278342,13.812884
15.366919,13.838911
15.383805,13.828853
14.966025,13.759124
15.101245,13.923991
7.767349,15.146407
7.708788,15.260734
7.744536,15.303573
7.816733,15.379345
7.790874,15.417697
7.893034,15.510516
7.683442,15.371219
7.865085,15.558789
8.158842,15.509216
7.976519,15.577017
8.090253,15.654335
8.263627,15.60708
7.941461,15.750006
7.980129,15.833241
8.353151,15.859022
14.644919,14.026043
14.692717,14.06305
14.653954,14.065795
14.856371,14.121557
14.891137,14.20556
14.616698,14.097404
14.537286,14.268127
14.764827,14.27649
14.84387,14.29572
14.783278,14.309886
15.108603,14.215753
15.031899,14.290326
14.981233,14.378663
14.959005,14.47516
14.786634,14.483089
0.685023,14.351882
0.93545,14.340291
357.88,15.161933
0.852657,14.460478
357.90059,15.259612
357.811086,15.320259
6.536847,13.593581
6.530658,13.651459
6.54274,13.653943
358.125385,15.369586
0.373245,14.201479
0.293815,14.232449
357.696501,15.327972
6.403393,13.759503
0.477196,14.39555
357.849526,15.467488
357.972939,15.600597
357.812265,15.491764
358.205773,15.526261
0.166083,14.552174
0.40895,14.632353
358.491778,15.700737
0.221347,14.606907
358.116313,15.61566
358.075458,15.715322
358.160213,15.746621
358.332567,15.878184
0.558207,14.771983
0.584609,14.77649
357.594666,15.512712
357.640167,15.575082
0.653826,14.860053
0.715976,14.925654
357.466672,15.588574
0.635647,14.926708
357.696515,15.581193
357.700455,15.65129
1.359512,14.558296
1.441189,14.614752
357.79613,15.786455
357.401526,15.668021
357.479754,15.663719
357.292486,15.726446
1.620927,14.857585
1.529997,14.867958
1.293935,14.820017
357.457848,15.9405
1.403148,14.82243
357.895249,15.75754
357.91672,15.855212
1.394623,15.00319
357.804152,15.813245
1.784727,14.823681
1.635462,14.898068
1.919874,15.063755
2.011115,15.10862
1.932738,15.153103
357.777092,15.996971
1.927606,15.186933
357.773017,16.049172
1.509544,15.152498
1.588783,15.149533
7.374644,7.299338
357.997864,16.145023
1.834596,15.174876
358.001493,16.162349
5.931345,13.617765
357.912114,16.206314
0.936071,14.897517
5.826631,13.702072
7.881863,7.435126
7.955649,7.508964
7.928484,7.497735
356.453798,15.081003
1.535258,13.366812
1.365367,13.451975
1.644493,13.567533
355.52774,14.985293
355.61831,15.06568
355.750882,15.107444
355.69479,15.114888
355.488087,15.112933
1.346792,13.798082
1.345546,13.772938
355.272316,15.015104
1.79784,13.639538
355.098137,15.078952
355.174664,15.117554
355.257936,15.166803
355.306301,15.143851
1.786594,13.774632
355.351368,15.273089
355.372564,15.27923
355.381452,15.289036
1.599397,13.812127
355.517773,15.386182
0.977496,13.97064
355.639229,15.524563
1.492931,14.028149
1.479681,14.06736
1.360909,14.118655
355.746125,15.617494
1.291933,14.174678
357.234075,14.629205
357.237723,14.666657
357.15369,14.658939
1.320333,14.286903
357.473174,14.746067
357.014022,14.731007
357.110901,14.743782
356.905158,14.794044
357.248288,14.849372
357.586113,14.873194
357.594686,14.985947
357.453052,14.891446
357.86234,15.109428
357.370985,14.995292
357.492168,15.336125
1.857778,14.670622
356.949157,14.934783
356.796634,14.928444
356.672575,14.932518
356.81734,15.013318
356.755282,15.015912
357.105583,15.071739
357.170298,15.096956
356.986024,15.165615
2.0146,14.784855
2.023501,14.839734
356.703797,14.986559
356.725761,15.081295
2.073399,14.922316
357.223022,15.204355
357.112797,15.210311
357.123756,15.245607
357.123875,15.24544
357.17389,15.306435
0.902805,14.242766
357.370545,15.515582
358.270914,15.055143
358.206863,15.063327
358.47316,15.089126
358.32366,15.050405
358.477083,15.173605
9.427149,8.944674
358.166539,15.152116
358.142276,15.191035
358.63137,15.141036
358.623436,15.342622
358.785593,15.49651
358.593837,15.430024
358.720946,15.523117
358.522779,15.632647
355.55709,13.575496
1.678126,13.019883
1.664052,13.10857
355.705436,13.745134
2.001953,13.269925
1.960363,13.327528
1.523932,13.221949
356.34203,13.74325
1.575787,13.351025
356.471753,13.856041
2.004413,13.388974
356.089324,14.105049
1.854645,13.488042
355.17037,13.74173
1.890747,13.599282
2.026987,13.757992
355.309329,13.761234
355.154901,13.846953
355.120317,13.880623
355.223109,13.929118
355.198978,13.952725
355.2737,13.982478
355.246425,13.996396
355.385099,13.963791
355.420468,13.979013
355.416798,14.068877
355.857533,14.134445
355.71406,14.117079
355.58617,14.169181
355.538543,14.247039
358.571512,1.219826
358.565364,1.404006
356.638021,14.000332
356.447242,14.037142
356.370461,14.068054
356.644423,14.032387
358.682018,1.588134
356.557989,14.156366
356.688131,14.274825
358.844074,1.658824
356.375894,14.167607
359.215571,1.795821
356.258274,14.225534
356.498858,14.230407
356.558866,14.397097
356.963322,14.425442
357.033861,14.478759
357.097305,14.501437
356.938915,14.489059
356.607314,14.499146
356.860543,14.518741
356.823827,14.706335
356.156024,14.22867
355.060443,13.873149
358.817237,16.264934
357.871393,14.068497
9.351562,8.701395
357.962632,14.083908
358.680747,16.265449
358.666784,16.334638
358.121934,14.085532
358.683441,16.347324
358.046728,14.096903
8.94521,8.629865
8.983856,8.644457
358.734123,16.381977
9.129108,8.68586
359.570649,13.88076
359.397311,13.830756
8.982985,8.717998
8.917171,8.736174
8.972649,8.824288
9.304273,8.848288
359.615807,13.97733
359.57008,14.017134
357.825283,14.115226
0.06626,13.94486
357.636298,14.198343
7.853418,7.967748
7.649961,7.892319
7.883058,7.983631
359.899443,13.964265
359.910286,14.027663
7.603792,7.980815
357.950256,14.286721
359.880599,14.051255
0.193269,14.11272
357.870922,14.35106
0.153477,14.233435
0.199457,14.277525
359.853049,14.075952
359.597008,1.687068
358.182209,14.358113
359.764359,1.719964
359.845786,14.182188
359.993513,14.194178
358.52984,14.477371
359.616396,1.781175
359.402738,1.746484
358.033175,14.449403
359.756497,1.94372
358.354031,14.642523
359.538362,1.96142
359.799212,2.114022
359.872245,2.159864
357.676248,14.500537
359.896147,2.252747
357.305076,14.509788
357.335054,14.522245
357.477996,14.625831
357.52802,14.660826
357.572796,14.729583
357.542118,14.724268
9.028719,8.896665
357.952817,14.711515
358.003666,14.761726
357.996157,14.751301
358.539921,14.573632
358.642512,14.599835
358.413743,14.692911
358.417381,14.748232
9.747265,8.477982
358.465708,14.958049
9.601531,8.604714
358.588081,15.054337
359.149707,15.007653
358.687544,15.025383
358.978809,15.255009
9.498906,8.767325
359.184668,13.370091
359.652673,14.413058
359.41033,13.472657
359.459321,13.53511
359.582595,13.502986
359.516244,13.540697
7.860858,7.712099
359.749003,14.531179
359.798278,14.544408
359.326238,0.636135
359.340224,0.688988
7.889637,7.901039
359.263685,0.760919
8.028067,7.848489
359.086039,13.549428
359.349328,0.825252
359.452556,0.795469
359.321412,13.576759
359.092008,0.85165
359.225411,0.892776
359.76794,14.659209
359.173896,1.047135
359.074424,14.339966
359.284077,13.825494
358.865927,14.290554
359.840507,13.410051
359.849285,13.422107
359.890797,13.425827
9.304987,8.103444
9.292654,8.122706
9.301566,8.152062
359.803529,13.498773
359.829624,13.528298
9.268548,8.262678
359.003187,0.94718
358.7742,14.508555
9.149972,8.377042
359.735164,13.578936
358.971588,1.120122
358.775874,14.563926
358.932274,14.49871
359.161151,1.082793
359.156026,1.120645
358.600435,15.904222
358.803915,15.94928
359.137092,1.251174
359.888342,13.682604
359.004897,14.68095
358.906633,14.659589
358.765523,1.085661
358.825708,1.0954
9.621596,8.355019
358.950634,1.225018
359.012342,1.26901
359.264351,14.746908
358.974035,1.36063
359.041959,1.396118
358.421886,16.048258
9.664986,8.535552
358.523464,16.110843
359.332817,1.286601
359.35004,1.35822
359.198133,1.298949
9.490445,8.635103
359.19803,1.355319
9.510363,8.663414
359.386871,14.807091
359.49149,14.819765
358.472827,16.183604
358.471618,16.198881
358.53557,16.217338
359.192379,14.695225
358.608312,16.304318
359.13659,14.723845
359.443793,1.584228
359.171994,14.752641
358.990471,16.135624
8.857151,8.376184
359.022679,16.118993
359.04369,1.472292
359.705484,13.616078
359.138186,14.846621
359.705795,13.70045
359.038033,1.504134
358.913973,16.203101
359.032785,1.559507
359.556173,13.694144
359.242093,1.571144
359.653757,13.776634
344.87103,8.24211
344.907168,8.26311
344.97953,8.313834
345.06936,8.366921
345.160187,8.371022
344.978978,8.422173
345.02993,8.476253
345.064054,8.504072
344.779209,8.334583
344.769672,8.419279
344.710812,8.391581
344.693561,8.430215
344.896134,8.451299
345.039422,8.570479
345.100596,8.596697
357.653535,13.892861
357.555034,13.99659
356.993707,13.841766
357.040345,13.948546
356.631257,13.829781
356.749861,13.849782
356.818598,13.85381
356.815112,13.989277
357.449117,14.157562
357.44531,14.249464
357.048752,14.096181
356.990636,14.129741
357.102713,14.106033
357.036025,14.301291
357.268358,14.386408
358.607379,13.40876
358.513541,13.372379
358.562829,13.516467
358.671771,13.62108
358.348821,13.486324
358.402706,13.519636
358.491311,13.506985
358.491459,13.506987
358.317672,13.521353
358.317992,13.521478
358.352491,13.561628
358.682537,13.763468
358.979836,13.633345
359.032688,13.746132
359.039007,13.763656
359.17545,13.776415
359.175468,13.776368
359.201356,13.792582
359.189032,13.870937
358.770819,13.71935
358.666888,13.888334
358.845173,13.938625
358.893127,14.070752
358.235299,13.570362
358.332395,13.724146
358.232384,13.732177
358.432726,13.733028
358.388443,13.772404
358.462431,13.859245
358.435698,13.951243
359.341601,13.119721
359.319221,13.212094
359.667173,0.391599
359.852362,0.569351
359.758111,0.595245
359.83266,0.70815
358.176798,14.005549
358.169777,14.070372
358.197595,14.128514
359.432416,0.655118
359.45136,0.658109
358.559029,13.912318
359.619053,0.821289
359.497081,13.183026
358.836516,14.153235
358.670268,14.111595
359.371739,13.240728
358.703595,14.146682
359.379131,13.307818
358.713445,14.23405
359.613243,13.387241
358.570433,14.16337
359.51166,13.372558
359.474408,13.402619
358.407923,14.175084
359.682748,13.4958
358.376513,14.206959
358.557459,14.263691
358.629852,14.332205
359.265963,13.968888
359.111919,13.296251
359.156628,13.322481
359.359066,14.03696
358.726007,13.304135
359.239549,14.191154
359.047027,13.387898
359.115208,14.29404
359.31467,14.318136
359.317834,13.36262
341.840225,14.123025
341.403324,14.18051
341.723478,14.326559
342.476661,13.94892
342.451767,13.987229
342.503418,14.023615
342.548793,14.20058
336.246351,13.412691
342.649193,14.216447
342.526751,14.248969
342.232632,14.110573
342.146029,14.133853
336.050654,13.433748
342.737424,14.26172
342.899561,14.358104
336.389813,13.601395
336.363942,13.619409
342.021971,14.232738
336.223868,13.730652
335.97491,13.723867
335.947419,13.726925
336.096493,13.778485
336.484012,13.600309
336.497421,13.64904
336.587812,13.682658
336.394292,13.718733
336.631313,13.752533
336.540363,13.858962
336.381972,13.861473
336.159863,13.830349
336.288732,13.957909
336.411423,13.924219
336.351169,13.988435
336.418922,14.030784
346.095931,7.752878
346.185807,7.802856
346.312378,7.961388
345.671839,7.705025
345.596593,7.673195
345.612259,7.682597
345.904152,7.760524
345.828909,7.804936
345.467653,7.778878
345.568587,8.010342
345.869363,7.985865
345.86597,8.08524
345.983642,8.248173
345.938111,8.316312
346.184408,8.223998
346.180865,8.362648
346.08034,8.405548
345.131124,7.893285
345.178689,7.951794
345.086777,7.936638
345.428926,8.029705
345.579585,8.084735
345.135583,8.079561
344.986044,8.089473
344.942459,8.101162
345.202601,8.182263
345.521831,8.145005
345.70148,8.280138
345.629302,8.362841
345.651698,8.439547
345.485116,8.321264
340.9568,13.881475
340.940229,13.922338
340.790447,13.86981
340.798571,13.95219
333.608618,13.254569
340.48846,13.725001
333.552828,13.315212
337.432261,14.785633
333.451473,13.308334
340.519851,13.91212
340.683264,13.939137
333.607652,13.311868
333.618837,13.327842
340.666077,13.967674
340.74126,13.969876
337.418241,14.886107
340.66291,14.033231
339.928139,13.625617
339.948926,13.644317
340.033334,13.671531
340.083551,13.732603
333.979455,13.272071
337.783807,14.950857
334.108299,13.41594
334.054739,13.389079
334.008608,13.409693
338.038726,15.036828
337.891173,15.083
333.997917,13.454275
334.143787,13.462669
339.901131,13.870161
339.841603,13.882579
339.894506,14.057942
333.751924,13.478743
333.975787,13.561993
333.919153,13.60482
340.492488,14.054888
340.364937,14.189752
340.514575,14.298379
334.791644,13.393008
334.60689,13.400065
340.080249,14.144292
334.92501,13.462718
340.343795,14.247519
340.329507,14.286775
334.877422,13.553831
340.340637,14.318692
340.260913,14.356754
340.293411,14.43836
341.675438,13.388791
341.794861,13.610844
341.448822,13.503336
341.495667,13.539778
341.777366,13.68788
341.775139,13.779933
341.716463,13.819154
342.160391,13.685031
342.053224,13.806091
342.295663,13.816502
342.176475,13.824635
342.217084,13.84262
342.129069,13.858932
342.175585,13.887107
341.807666,13.795939
342.155824,13.97181
342.18821,14.011685
341.989084,14.079954
341.558588,13.73826
341.555364,13.868806
341.162705,13.861549
341.37463,13.983816
341.428883,14.003214
341.27031,14.033046
340.139325,13.251651
340.127446,13.304634
340.167014,13.34187
339.852323,13.297215
334.832606,13.307212
335.095106,13.324572
334.930716,13.384534
335.044716,13.48085
339.975726,13.437267
339.256621,13.224482
339.414542,13.135593
339.448017,13.211789
339.463296,13.202691
339.434459,13.243888
339.481641,13.250757
339.346561,13.276559
339.436649,13.332429
339.22955,13.225794
339.171683,13.247261
339.158326,13.298849
333.934632,12.772833
333.862748,12.759255
339.129027,13.440053
339.157058,13.464557
339.261783,13.499801
339.528273,13.335848
339.500406,13.374154
333.956665,12.920607
334.060974,13.111815
339.497229,13.546978
339.516377,13.558229
333.874142,13.08764
334.065449,13.172396
333.983058,13.170382
339.306223,13.540321
334.328454,13.010604
334.447431,13.208548
334.3491,13.247876
340.384524,13.488044
340.522739,13.502211
334.121763,13.164973
340.474935,13.470805
340.568514,13.546232
334.272726,13.224701
340.527389,13.559143
334.204854,13.222178
340.4504,13.60888
334.090628,13.301761
334.101375,13.337111
340.179912,13.446981
334.319724,13.271683
340.208527,13.595498
340.028916,13.592101
344.35041,8.239507
340.27781,13.658039
333.675341,13.034099
340.404155,13.640263
340.405832,13.704047
333.714619,13.09135
333.476932,13.092953
340.675978,13.57417
337.596247,14.570911
337.585613,14.643567
333.873228,13.19455
333.732046,13.197644
337.467038,14.748931
340.907758,13.807843
332.987803,12.704292
341.15743,13.245651
341.19108,13.323156
334.980716,12.980237
334.882087,13.054561
334.503962,12.84634
344.666755,12.419025
334.557356,12.89129
334.439953,12.860629
344.536153,12.474623
340.963697,13.216406
334.613434,13.049983
334.685501,13.114722
333.534412,12.916832
334.747467,13.187609
333.54052,13.004407
333.391144,12.959969
340.413218,13.223055
333.39171,12.940848
333.469643,13.024252
340.517435,13.341268
333.387964,13.006595
344.68769,12.504377
340.651591,13.49466
340.703777,13.514617
335.139374,12.870549
335.141322,12.946076
340.9066,13.403736
335.117476,12.988643
333.38031,13.04544
344.273128,12.46981
333.275949,13.142622
333.30438,13.215803
341.153329,13.554839
340.938229,13.550643
341.119116,13.686877
343.870488,12.6133
344.116085,12.699126
341.002235,13.834641
344.036405,12.802963
344.239385,12.861147
344.679824,12.887612
335.041574,13.039215
344.358262,12.882448
335.124441,13.158491
339.579844,13.146581
344.36111,13.001731
335.059883,13.125128
339.990392,13.173789
344.532655,13.097679
344.508197,13.134522
333.019144,12.129726
337.168629,13.85433
333.052165,12.206006
337.29546,13.971084
337.068022,13.823791
336.9816,13.945089
337.152123,13.946857
337.202583,13.985786
337.240687,14.025133
337.192215,14.054886
337.463675,13.937682
337.29488,14.092725
337.305023,14.168578
337.315371,14.229632
337.252594,14.24411
337.643601,14.329401
332.782029,12.201897
337.415669,14.337169
332.704368,12.310398
332.756287,12.374367
332.807708,12.433083
333.273672,12.050428
333.229718,12.128821
333.407014,12.193474
333.431595,12.302519
333.446318,12.292738
333.314978,12.313146
333.390715,12.368111
333.429011,12.387963
333.054788,12.405283
333.094487,12.446975
333.361615,12.417841
333.245479,12.467846
340.553288,12.945435
340.50147,12.974997
334.96688,12.661947
334.852945,12.702572
334.869917,12.680564
340.03588,12.990841
333.32635,12.61013
335.077026,12.759546
340.470827,13.086254
340.275216,13.124634
333.762275,12.765771
340.324649,13.174738
333.694731,12.860241
341.225259,12.863665
341.191059,12.868168
333.597723,12.835293
341.334338,12.94568
341.348071,12.934045
341.144623,12.90177
341.1871,13.000313
332.854883,12.488956
332.965513,12.520942
340.838002,13.082376
332.899129,12.537155
341.069226,13.055134
341.034735,13.107617
341.35417,13.051499
334.4542,12.834485
332.958292,12.656255
341.315554,13.100592
332.792522,12.57859
332.780391,12.610749
334.709987,12.733554
341.669455,13.268155
341.582644,13.249763
341.640058,13.304926
216.868647,-0.140552
223.409258,-0.46272
223.115014,-0.652146
217.097409,-2.927135
218.372114,2.193436
223.150027,-0.624725
218.298319,2.209507
208.036066,2.702408
208.047885,2.722889
207.960759,2.822156
218.239357,2.291642
223.102207,-0.487124
218.34643,2.355578
216.865036,-0.01102
216.652071,0.041975
223.347302,-0.499753
223.368529,-0.456239
223.122263,-0.487802
223.228144,-0.377426
217.277828,3.282111
218.136544,2.428158
216.930248,0.278342
218.141891,2.473032
223.677486,-0.498454
